Time (Sec);S1;S37;S30;S31;S36;S1;S25;S22;S23;S24;S33;S34;S35;S32;S28;S21;S26;S19;S27;S18;S20;S29;
1.6000440000000054;9.973206400000036;9.965540000000036;9.958118400000036;9.965540000000036;9.965640000000036;19160.0;9.965440000000036;9.969429600000037;9.954457600000035;9.961979200000036;9.965540000000036;9.969300800000036;9.965540000000036;9.961779200000036;9.969300800000036;9.961908000000037;9.958018400000036;9.969200800000037;9.961779200000036;9.969300800000036;9.961879200000036;9.965640000000036;
1.7000440000000054;9.972206400000038;9.964540000000039;9.957118400000038;9.964540000000039;9.964640000000038;19160.0;9.964440000000039;9.96842960000004;9.953457600000037;9.960979200000038;9.964540000000039;9.968300800000039;9.964540000000039;9.960779200000038;9.968300800000039;9.960908000000039;9.957018400000038;9.968200800000039;9.960779200000038;9.968300800000039;9.960879200000038;9.964640000000038;
1.8000440000000055;9.97120640000004;9.963540000000041;9.95611840000004;9.963540000000041;9.96364000000004;19160.0;9.963440000000041;9.967429600000042;9.95245760000004;9.95997920000004;9.963540000000041;9.967300800000041;9.963540000000041;9.95977920000004;9.967300800000041;9.959908000000041;9.95601840000004;9.967200800000041;9.95977920000004;9.967300800000041;9.95987920000004;9.96364000000004;
1.9000440000000056;9.970206400000043;9.962540000000043;9.955118400000043;9.962540000000043;9.962640000000043;19160.0;9.962440000000043;9.966429600000044;9.951457600000042;9.958979200000043;9.962540000000043;9.966300800000043;9.962540000000043;9.958779200000043;9.966300800000043;9.958908000000044;9.955018400000043;9.966200800000044;9.958779200000043;9.966300800000043;9.958879200000043;9.962640000000043;
2.0000440000000057;9.969206400000045;9.961540000000046;9.954118400000045;9.961540000000046;9.961640000000045;19160.0;9.961440000000046;9.965429600000046;9.950457600000044;9.957979200000045;9.961540000000046;9.965300800000046;9.961540000000046;9.957779200000045;9.965300800000046;9.957908000000046;9.954018400000045;9.965200800000046;9.957779200000045;9.965300800000046;9.957879200000045;9.961640000000045;
2.100044000000008;9.968206400000048;9.960540000000048;9.953118400000047;9.960540000000048;9.960640000000048;19160.0;9.960440000000048;9.964429600000049;9.949457600000047;9.956979200000047;9.960540000000048;9.964300800000048;9.960540000000048;9.956779200000048;9.964300800000048;9.956908000000048;9.953018400000047;9.964200800000048;9.956779200000048;9.964300800000048;9.956879200000047;9.960640000000048;
2.2000440000000103;9.96720640000005;9.95954000000005;9.95211840000005;9.95954000000005;9.95964000000005;19160.0;9.95944000000005;9.963429600000051;9.948457600000049;9.95597920000005;9.95954000000005;9.96330080000005;9.95954000000005;9.95577920000005;9.96330080000005;9.95590800000005;9.95201840000005;9.96320080000005;9.95577920000005;9.96330080000005;9.95587920000005;9.95964000000005;
2.3000440000000126;9.966206400000052;9.958540000000053;9.951118400000052;9.958540000000053;9.958640000000052;19160.0;9.958440000000053;9.962429600000053;9.947457600000051;9.954979200000052;9.958540000000053;9.962300800000053;9.958540000000053;9.954779200000052;9.962300800000053;9.954908000000053;9.951018400000052;9.962200800000053;9.954779200000052;9.962300800000053;9.954879200000052;9.958640000000052;
2.400044000000015;9.965206400000055;9.957540000000055;9.950118400000054;9.957540000000055;9.957640000000055;19160.0;9.957440000000055;9.961429600000056;9.946457600000054;9.953979200000054;9.957540000000055;9.961300800000055;9.957540000000055;9.953779200000055;9.961300800000055;9.953908000000055;9.950018400000054;9.961200800000055;9.953779200000055;9.961300800000055;9.953879200000054;9.957640000000055;
2.5000440000000173;9.964206400000057;9.956540000000057;9.949118400000057;9.956540000000057;9.956640000000057;19160.0;9.956440000000057;9.960429600000058;9.945457600000056;9.952979200000057;9.956540000000057;9.960300800000057;9.956540000000057;9.952779200000057;9.960300800000057;9.952908000000058;9.949018400000057;9.960200800000058;9.952779200000057;9.960300800000057;9.952879200000057;9.956640000000057;
2.600044000000019;9.96320640000006;9.95554000000006;9.948118400000059;9.95554000000006;9.95564000000006;19160.0;9.95544000000006;9.95942960000006;9.944457600000058;9.951979200000059;9.95554000000006;9.95930080000006;9.95554000000006;9.95177920000006;9.95930080000006;9.95190800000006;9.948018400000059;9.95920080000006;9.95177920000006;9.95930080000006;9.951879200000059;9.95564000000006;
2.700044000000021;9.962206400000062;9.954540000000062;9.947118400000061;9.954540000000062;9.954640000000062;19160.0;9.954440000000062;9.958429600000063;9.94345760000006;9.950979200000061;9.954540000000062;9.958300800000062;9.954540000000062;9.950779200000062;9.958300800000062;9.950908000000062;9.947018400000061;9.958200800000062;9.950779200000062;9.958300800000062;9.950879200000061;9.954640000000062;
2.800044000000023;9.961206400000064;9.953540000000064;9.946118400000064;9.953540000000064;9.953640000000064;19160.0;9.953440000000064;9.957429600000065;9.942457600000063;9.949979200000064;9.953540000000064;9.957300800000064;9.953540000000064;9.949779200000064;9.957300800000064;9.949908000000065;9.946018400000064;9.957200800000065;9.949779200000064;9.957300800000064;9.949879200000064;9.953640000000064;
2.9000440000000247;9.960206400000066;9.952540000000067;9.945118400000066;9.952540000000067;9.952640000000066;19160.0;9.952440000000067;9.956429600000067;9.941457600000065;9.948979200000066;9.952540000000067;9.956300800000067;9.952540000000067;9.948779200000066;9.956300800000067;9.948908000000067;9.945018400000066;9.956200800000067;9.948779200000066;9.956300800000067;9.948879200000066;9.952640000000066;
3.000000000000013;9.959206400000069;9.951540000000069;9.944118400000068;9.951540000000069;9.951640000000069;19160.0;9.95144000000007;9.95542960000007;9.940457600000068;9.947979200000068;9.951540000000069;9.95530080000007;9.951540000000069;9.947779200000069;9.95530080000007;9.94790800000007;9.944018400000068;9.95530080000007;9.947779200000069;9.95530080000007;9.947879200000068;9.951640000000069;
3.1000440000000284;9.958206400000071;9.950540000000071;9.94311840000007;9.950540000000071;9.950640000000071;19160.0;9.950440000000071;9.954429600000072;9.93945760000007;9.94697920000007;9.950540000000071;9.954300800000071;9.950540000000071;9.946779200000071;9.954300800000071;9.946908000000072;9.94301840000007;9.954200800000072;9.946779200000071;9.954300800000071;9.94687920000007;9.950640000000071;
3.2000440000000303;9.957206400000073;9.949540000000074;9.942118400000073;9.949540000000074;9.949640000000073;19160.0;9.949440000000074;9.953429600000074;9.938457600000072;9.945979200000073;9.949540000000074;9.953300800000074;9.949540000000074;9.945779200000073;9.953300800000074;9.945908000000074;9.942018400000073;9.953200800000074;9.945779200000073;9.953300800000074;9.945879200000073;9.949640000000073;
3.3000440000000326;9.956206400000076;9.948540000000076;9.941118400000075;9.948540000000076;9.948640000000076;19160.0;9.948440000000076;9.952429600000077;9.937457600000075;9.944979200000075;9.948540000000076;9.952300800000076;9.948540000000076;9.944779200000076;9.952300800000076;9.944908000000076;9.941018400000075;9.952200800000076;9.944779200000076;9.952300800000076;9.944879200000075;9.948640000000076;
3.400044000000035;9.955206400000078;9.947540000000078;9.940118400000078;9.947540000000078;9.947640000000078;19160.0;9.947440000000078;9.951429600000079;9.936457600000077;9.943979200000078;9.947540000000078;9.951300800000078;9.947540000000078;9.943779200000078;9.951300800000078;9.943908000000079;9.940018400000078;9.951200800000079;9.943779200000078;9.951300800000078;9.943879200000078;9.947640000000078;
3.5000440000000372;9.95420640000008;9.94654000000008;9.93911840000008;9.94654000000008;9.94664000000008;19160.0;9.94644000000008;9.950429600000081;9.93545760000008;9.94297920000008;9.94654000000008;9.95030080000008;9.94654000000008;9.94277920000008;9.95030080000008;9.942908000000081;9.93901840000008;9.950200800000081;9.94277920000008;9.95030080000008;9.94287920000008;9.94664000000008;
3.6000440000000395;9.953206400000083;9.945540000000083;9.938118400000082;9.945540000000083;9.945640000000083;19160.0;9.945440000000083;9.949429600000084;9.934457600000082;9.941979200000082;9.945540000000083;9.949300800000083;9.945540000000083;9.941779200000083;9.949300800000083;9.941908000000083;9.938018400000082;9.949200800000083;9.941779200000083;9.949300800000083;9.941879200000082;9.945640000000083;
3.700044000000042;9.952206400000085;9.944540000000085;9.937118400000085;9.944540000000085;9.944640000000085;19160.0;9.944440000000085;9.948429600000086;9.933457600000084;9.940979200000085;9.944540000000085;9.948300800000085;9.944540000000085;9.940779200000085;9.948300800000085;9.940908000000086;9.937018400000085;9.948200800000086;9.940779200000085;9.948300800000085;9.940879200000085;9.944640000000085;
3.800044000000044;9.951206400000087;9.943540000000088;9.936118400000087;9.943540000000088;9.943640000000087;19160.0;9.943440000000088;9.947429600000088;9.932457600000086;9.939979200000087;9.943540000000088;9.947300800000088;9.943540000000088;9.939779200000087;9.947300800000088;9.939908000000088;9.936018400000087;9.947200800000088;9.939779200000087;9.947300800000088;9.939879200000087;9.943640000000087;
3.9000440000000465;9.95020640000009;9.94254000000009;9.93511840000009;9.94254000000009;9.94264000000009;19160.0;9.94244000000009;9.94642960000009;9.931457600000089;9.93897920000009;9.94254000000009;9.94630080000009;9.94254000000009;9.93877920000009;9.94630080000009;9.93890800000009;9.93501840000009;9.94620080000009;9.93877920000009;9.94630080000009;9.93887920000009;9.94264000000009;
4.00000000000003;9.949206400000092;9.941540000000092;9.934118400000091;9.941540000000092;9.941640000000092;19160.0;9.941440000000092;9.945429600000093;9.930457600000091;9.937979200000091;9.941540000000092;9.945300800000092;9.941540000000092;9.937779200000092;9.945300800000092;9.937908000000093;9.934018400000092;9.945300800000092;9.937779200000092;9.945300800000092;9.937879200000092;9.941640000000092;
4.1000440000000555;9.948206400000094;9.940540000000095;9.933118400000094;9.940540000000095;9.940640000000094;19160.0;9.940440000000095;9.944429600000095;9.929457600000093;9.936979200000094;9.940540000000095;9.944300800000095;9.940540000000095;9.936779200000094;9.944300800000095;9.936908000000095;9.933018400000094;9.944200800000095;9.936779200000094;9.944300800000095;9.936879200000094;9.940640000000094;
4.200044000000062;9.947206400000097;9.939540000000097;9.932118400000096;9.939540000000097;9.939640000000097;19160.0;9.939440000000097;9.943429600000098;9.928457600000096;9.935979200000096;9.939540000000097;9.943300800000097;9.939540000000097;9.935779200000097;9.943300800000097;9.935908000000097;9.932018400000096;9.943200800000097;9.935779200000097;9.943300800000097;9.935879200000096;9.939640000000097;
4.300044000000069;9.946206400000099;9.9385400000001;9.931118400000098;9.9385400000001;9.938640000000099;19160.0;9.9384400000001;9.9424296000001;9.927457600000098;9.934979200000098;9.9385400000001;9.9423008000001;9.9385400000001;9.934779200000099;9.9423008000001;9.9349080000001;9.931018400000099;9.9422008000001;9.934779200000099;9.9423008000001;9.934879200000099;9.938640000000099;
4.400044000000076;9.945206400000101;9.937540000000102;9.9301184000001;9.937540000000102;9.937640000000101;19160.0;9.937440000000102;9.941429600000102;9.9264576000001;9.9339792000001;9.937540000000102;9.941300800000102;9.937540000000102;9.933779200000101;9.941300800000102;9.933908000000102;9.930018400000101;9.941200800000102;9.933779200000101;9.941300800000102;9.933879200000101;9.937640000000101;
4.5000440000000825;9.944206400000104;9.936540000000104;9.929118400000103;9.936540000000104;9.936640000000104;19160.0;9.936440000000104;9.940429600000105;9.925457600000103;9.932979200000103;9.936540000000104;9.940300800000104;9.936540000000104;9.932779200000104;9.940300800000104;9.932908000000104;9.929018400000103;9.940200800000104;9.932779200000104;9.940300800000104;9.932879200000103;9.936640000000104;
4.600044000000089;9.943206400000106;9.935540000000106;9.928118400000105;9.935540000000106;9.935640000000106;19160.0;9.935440000000106;9.939429600000107;9.924457600000105;9.931979200000105;9.935540000000106;9.939300800000106;9.935540000000106;9.931779200000106;9.939300800000106;9.931908000000107;9.928018400000106;9.939200800000107;9.931779200000106;9.939300800000106;9.931879200000106;9.935640000000106;
4.700044000000096;9.942206400000108;9.934540000000109;9.927118400000108;9.934540000000109;9.934640000000108;19160.0;9.934440000000109;9.93842960000011;9.923457600000107;9.930979200000108;9.934540000000109;9.938300800000109;9.934540000000109;9.930779200000108;9.938300800000109;9.930908000000109;9.927018400000108;9.938200800000109;9.930779200000108;9.938300800000109;9.930879200000108;9.934640000000108;
4.800044000000103;9.94120640000011;9.93354000000011;9.92611840000011;9.93354000000011;9.93364000000011;19160.0;9.933440000000111;9.937429600000112;9.92245760000011;9.92997920000011;9.93354000000011;9.937300800000111;9.93354000000011;9.92977920000011;9.937300800000111;9.929908000000111;9.92601840000011;9.937200800000111;9.92977920000011;9.937300800000111;9.92987920000011;9.93364000000011;
4.9000440000001095;9.940206400000113;9.932540000000113;9.925118400000112;9.932540000000113;9.932640000000113;19160.0;9.932440000000113;9.936429600000114;9.921457600000112;9.928979200000112;9.932540000000113;9.936300800000113;9.932540000000113;9.928779200000113;9.936300800000113;9.928908000000114;9.925018400000113;9.936200800000114;9.928779200000113;9.936300800000113;9.928879200000113;9.932640000000113;
5.000000000000092;9.939206400000115;9.931540000000115;9.924118400000115;9.931540000000115;9.931640000000115;19160.0;9.931440000000116;9.935429600000116;9.920457600000114;9.927979200000115;9.931540000000115;9.935300800000116;9.931540000000115;9.927779200000115;9.935300800000116;9.927908000000116;9.924018400000115;9.935300800000116;9.927779200000115;9.935300800000116;9.927879200000115;9.931640000000115;
5.100044000000121;9.867866400000116;9.930540000000118;9.923118400000117;9.930540000000118;9.930640000000118;19160.0;9.930440000000118;9.934429600000119;9.919457600000117;9.926979200000117;9.930540000000118;9.934300800000118;9.930540000000118;9.926779200000118;9.934300800000118;9.809008000000114;9.923018400000117;9.934200800000118;9.926779200000118;9.934300800000118;9.926879200000117;9.930640000000118;
5.200044000000128;9.445026400000108;9.92954000000012;9.92211840000012;9.92954000000012;9.92964000000012;19160.0;9.92944000000012;9.933429600000121;9.918457600000119;9.92597920000012;9.92954000000012;9.93330080000012;9.92954000000012;9.92577920000012;9.93330080000012;9.690108000000112;9.92201840000012;9.93320080000012;9.92577920000012;9.93330080000012;9.92587920000012;9.92964000000012;
5.300044000000134;8.634966400000092;9.928540000000122;9.921118400000122;9.928540000000122;9.928640000000122;19160.0;9.928440000000123;9.932429600000123;9.917457600000121;9.924979200000122;9.928540000000122;9.932300800000123;9.928540000000122;9.924779200000122;9.932300800000123;9.57120800000011;9.921018400000122;9.932200800000123;9.924779200000122;9.932300800000123;9.924879200000122;9.928640000000122;
5.40004400000014;7.4727064000000825;9.927540000000125;9.920118400000124;9.927540000000125;9.927640000000125;19160.0;9.927440000000125;9.931429600000126;9.916457600000124;9.923979200000124;9.927540000000125;9.931300800000125;9.927540000000125;9.923779200000125;9.931300800000125;9.452308000000109;9.920018400000124;9.931200800000125;9.923779200000125;9.931300800000125;9.923879200000124;9.927640000000125;
5.500044000000143;5.923026400000091;9.926540000000127;9.919118400000126;9.926540000000127;9.926640000000127;19160.0;9.926440000000127;9.930429600000128;9.915457600000126;9.922979200000126;9.926540000000127;9.930300800000127;9.926540000000127;9.922779200000127;9.930300800000127;9.333408000000107;9.919018400000127;9.930200800000128;9.922779200000127;9.930300800000127;9.922879200000127;9.926640000000127;
